,question_link,question,No_answer
879,https://leetcode.cn/problems/maximum-sum-of-two-non-overlapping-subarrays/,1031. 两个非重叠子数组的最大和,105
880,https://leetcode.cn/problems/stream-of-characters/,1032. 字符流,58
881,https://leetcode.cn/problems/moving-stones-until-consecutive/,1033. 移动石子直到连续,181
882,https://leetcode.cn/problems/coloring-a-border/,1034. 边界着色,489
883,https://leetcode.cn/problems/uncrossed-lines/,1035. 不相交的线,479
884,https://leetcode.cn/problems/escape-a-large-maze/,1036. 逃离大迷宫,208
885,https://leetcode.cn/problems/valid-boomerang/,1037. 有效的回旋镖,156
886,https://leetcode.cn/problems/binary-search-tree-to-greater-sum-tree/,1038. 从二叉搜索树到更大和树,405
887,https://leetcode.cn/problems/minimum-score-triangulation-of-polygon/,1039. 多边形三角剖分的最低得分,70
888,https://leetcode.cn/problems/moving-stones-until-consecutive-ii/,1040. 移动石子直到连续 II,33
889,https://leetcode.cn/problems/robot-bounded-in-circle/,1041. 困于环中的机器人,141
890,https://leetcode.cn/problems/flower-planting-with-no-adjacent/,1042. 不邻接植花,187
891,https://leetcode.cn/problems/partition-array-for-maximum-sum/,1043. 分隔数组以得到最大和,126
892,https://leetcode.cn/problems/longest-duplicate-substring/,1044. 最长重复子串,209
893,https://leetcode.cn/problems/customers-who-bought-all-products/,1045. 买下所有产品的客户,142
894,https://leetcode.cn/problems/last-stone-weight/,1046. 最后一块石头的重量,1027
895,https://leetcode.cn/problems/remove-all-adjacent-duplicates-in-string/,1047. 删除字符串中的所有相邻重复项,1228
896,https://leetcode.cn/problems/longest-string-chain/,1048. 最长字符串链,201
897,https://leetcode.cn/problems/last-stone-weight-ii/,1049. 最后一块石头的重量 II,567
898,https://leetcode.cn/problems/actors-and-directors-who-cooperated-at-least-three-times/,1050. 合作过至少三次的演员和导演,97
899,https://leetcode.cn/problems/height-checker/,1051. 高度检查器,423
900,https://leetcode.cn/problems/grumpy-bookstore-owner/,1052. 爱生气的书店老板,840
901,https://leetcode.cn/problems/previous-permutation-with-one-swap/,1053. 交换一次的先前排列,106
902,https://leetcode.cn/problems/distant-barcodes/,1054. 距离相等的条形码,134
903,https://leetcode.cn/problems/shortest-way-to-form-string/,1055. 形成字符串的最短路径,123
904,https://leetcode.cn/problems/confusing-number/,1056. 易混淆数,81
905,https://leetcode.cn/problems/campus-bikes/,1057. 校园自行车分配,48
906,https://leetcode.cn/problems/minimize-rounding-error-to-meet-target/,1058. 最小化舍入误差以满足目标,42
907,https://leetcode.cn/problems/all-paths-from-source-lead-to-destination/,1059. 从始点到终点的所有路径,43
908,https://leetcode.cn/problems/missing-element-in-sorted-array/,1060. 有序数组中的缺失元素,122
909,https://leetcode.cn/problems/lexicographically-smallest-equivalent-string/,1061. 按字典序排列最小的等效字符串,76
910,https://leetcode.cn/problems/longest-repeating-substring/,1062. 最长重复子串,67
911,https://leetcode.cn/problems/number-of-valid-subarrays/,1063. 有效子数组的数目,52
912,https://leetcode.cn/problems/fixed-point/,1064. 不动点,88
913,https://leetcode.cn/problems/index-pairs-of-a-string/,1065. 字符串的索引对,88
914,https://leetcode.cn/problems/campus-bikes-ii/,1066. 校园自行车分配 II,53
915,https://leetcode.cn/problems/digit-count-in-range/,1067. 范围内的数字计数,29
916,https://leetcode.cn/problems/product-sales-analysis-i/,1068. 产品销售分析 I,81
917,https://leetcode.cn/problems/product-sales-analysis-ii/,1069. 产品销售分析 II,72
918,https://leetcode.cn/problems/product-sales-analysis-iii/,1070. 产品销售分析 III,84
919,https://leetcode.cn/problems/greatest-common-divisor-of-strings/,1071. 字符串的最大公因子,704
920,https://leetcode.cn/problems/flip-columns-for-maximum-number-of-equal-rows/,1072. 按列翻转得到最大值等行数,66
921,https://leetcode.cn/problems/adding-two-negabinary-numbers/,1073. 负二进制数相加,61
922,https://leetcode.cn/problems/number-of-submatrices-that-sum-to-target/,1074. 元素和为目标值的子矩阵数量,208
923,https://leetcode.cn/problems/project-employees-i/,1075. 项目员工 I,93
924,https://leetcode.cn/problems/project-employees-ii/,1076. 项目员工II,110
925,https://leetcode.cn/problems/project-employees-iii/,1077. 项目员工 III,107
926,https://leetcode.cn/problems/occurrences-after-bigram/,1078. Bigram 分词,460
927,https://leetcode.cn/problems/letter-tile-possibilities/,1079. 活字印刷,226
928,https://leetcode.cn/problems/insufficient-nodes-in-root-to-leaf-paths/,1080. 根到叶路径上的不足节点,116
929,https://leetcode.cn/problems/smallest-subsequence-of-distinct-characters/,1081. 不同字符的最小子序列,205
930,https://leetcode.cn/problems/sales-analysis-i/,1082. 销售分析 I,120
931,https://leetcode.cn/problems/sales-analysis-ii/,1083. 销售分析 II,129
932,https://leetcode.cn/problems/sales-analysis-iii/,1084. 销售分析III,160
933,https://leetcode.cn/problems/sum-of-digits-in-the-minimum-number/,1085. 最小元素各数位之和,93
934,https://leetcode.cn/problems/high-five/,1086. 前五科的均分,97
935,https://leetcode.cn/problems/brace-expansion/,1087. 花括号展开,70
936,https://leetcode.cn/problems/confusing-number-ii/,1088. 易混淆数 II,41
937,https://leetcode.cn/problems/duplicate-zeros/,1089. 复写零,353
938,https://leetcode.cn/problems/largest-values-from-labels/,1090. 受标签影响的最大值,103
939,https://leetcode.cn/problems/shortest-path-in-binary-matrix/,1091. 二进制矩阵中的最短路径,455
940,https://leetcode.cn/problems/shortest-common-supersequence/,1092. 最短公共超序列,64
941,https://leetcode.cn/problems/statistics-from-a-large-sample/,1093. 大样本统计,75
942,https://leetcode.cn/problems/car-pooling/,1094. 拼车,775
943,https://leetcode.cn/problems/find-in-mountain-array/,1095. 山脉数组中查找目标值,430
944,https://leetcode.cn/problems/brace-expansion-ii/,1096. 花括号展开 II,58
945,https://leetcode.cn/problems/game-play-analysis-v/,1097. 游戏玩法分析 V,146
946,https://leetcode.cn/problems/unpopular-books/,1098. 小众书籍,117
947,https://leetcode.cn/problems/two-sum-less-than-k/,1099. 小于 K 的两数之和,118
948,https://leetcode.cn/problems/find-k-length-substrings-with-no-repeated-characters/,1100. 长度为 K 的无重复字符子串,137
949,https://leetcode.cn/problems/the-earliest-moment-when-everyone-become-friends/,1101. 彼此熟识的最早时间,82
950,https://leetcode.cn/problems/path-with-maximum-minimum-value/,1102. 得分最高的路径,80
951,https://leetcode.cn/problems/distribute-candies-to-people/,1103. 分糖果 II,1153
952,https://leetcode.cn/problems/path-in-zigzag-labelled-binary-tree/,1104. 二叉树寻路,717
953,https://leetcode.cn/problems/filling-bookcase-shelves/,1105. 填充书架,79
954,https://leetcode.cn/problems/parsing-a-boolean-expression/,1106. 解析布尔表达式,148
955,https://leetcode.cn/problems/new-users-daily-count/,1107. 每日新用户统计,122
956,https://leetcode.cn/problems/defanging-an-ip-address/,1108. IP 地址无效化,755
957,https://leetcode.cn/problems/corporate-flight-bookings/,1109. 航班预订统计,1147
958,https://leetcode.cn/problems/delete-nodes-and-return-forest/,1110. 删点成林,258
959,https://leetcode.cn/problems/maximum-nesting-depth-of-two-valid-parentheses-strings/,1111. 有效括号的嵌套深度,418
960,https://leetcode.cn/problems/highest-grade-for-each-student/,1112. 每位学生的最高成绩,116
961,https://leetcode.cn/problems/reported-posts/,1113. 报告的记录,63
962,https://leetcode.cn/problems/print-in-order/,1114. 按序打印,663
963,https://leetcode.cn/problems/print-foobar-alternately/,1115. 交替打印 FooBar,547
964,https://leetcode.cn/problems/print-zero-even-odd/,1116. 打印零与奇偶数,413
965,https://leetcode.cn/problems/building-h2o/,1117. H2O 生成,290
966,https://leetcode.cn/problems/number-of-days-in-a-month/,1118. 一月有多少天,56
967,https://leetcode.cn/problems/remove-vowels-from-a-string/,1119. 删去字符串中的元音,165
968,https://leetcode.cn/problems/maximum-average-subtree/,1120. 子树的最大平均值,60
969,https://leetcode.cn/problems/divide-array-into-increasing-sequences/,1121. 将数组分成几个递增序列,20
970,https://leetcode.cn/problems/relative-sort-array/,1122. 数组的相对排序,979
971,https://leetcode.cn/problems/lowest-common-ancestor-of-deepest-leaves/,1123. 最深叶节点的最近公共祖先,135
972,https://leetcode.cn/problems/longest-well-performing-interval/,1124. 表现良好的最长时间段,171
973,https://leetcode.cn/problems/smallest-sufficient-team/,1125. 最小的必要团队,59
974,https://leetcode.cn/problems/active-businesses/,1126. 查询活跃业务,110
975,https://leetcode.cn/problems/user-purchase-platform/,1127. 用户购买平台,93
976,https://leetcode.cn/problems/number-of-equivalent-domino-pairs/,1128. 等价多米诺骨牌对的数量,500
977,https://leetcode.cn/problems/shortest-path-with-alternating-colors/,1129. 颜色交替的最短路径,170
978,https://leetcode.cn/problems/minimum-cost-tree-from-leaf-values/,1130. 叶值的最小代价生成树,126
979,https://leetcode.cn/problems/maximum-of-absolute-value-expression/,1131. 绝对值表达式的最大值,56
980,https://leetcode.cn/problems/reported-posts-ii/,1132. 报告的记录 II,65
981,https://leetcode.cn/problems/largest-unique-number/,1133. 最大唯一数,78
982,https://leetcode.cn/problems/armstrong-number/,1134. 阿姆斯特朗数,65
983,https://leetcode.cn/problems/connecting-cities-with-minimum-cost/,1135. 最低成本联通所有城市,115
984,https://leetcode.cn/problems/parallel-courses/,1136. 平行课程,75
985,https://leetcode.cn/problems/n-th-tribonacci-number/,1137. 第 N 个泰波那契数,1191
986,https://leetcode.cn/problems/alphabet-board-path/,1138. 字母板上的路径,161
987,https://leetcode.cn/problems/largest-1-bordered-square/,1139. 最大的以 1 为边界的正方形,173
988,https://leetcode.cn/problems/stone-game-ii/,1140. 石子游戏 II,111
989,https://leetcode.cn/problems/user-activity-for-the-past-30-days-i/,1141. 查询近30天活跃用户数,122
990,https://leetcode.cn/problems/user-activity-for-the-past-30-days-ii/,1142. 过去30天的用户活动 II,60
991,https://leetcode.cn/problems/longest-common-subsequence/,1143. 最长公共子序列,1458
992,https://leetcode.cn/problems/decrease-elements-to-make-array-zigzag/,1144. 递减元素使数组呈锯齿状,156
993,https://leetcode.cn/problems/binary-tree-coloring-game/,1145. 二叉树着色游戏,123
994,https://leetcode.cn/problems/snapshot-array/,1146. 快照数组,80
995,https://leetcode.cn/problems/longest-chunked-palindrome-decomposition/,1147. 段式回文,102
996,https://leetcode.cn/problems/article-views-i/,1148. 文章浏览 I,77
997,https://leetcode.cn/problems/article-views-ii/,1149. 文章浏览 II,57
998,https://leetcode.cn/problems/check-if-a-number-is-majority-element-in-a-sorted-array/,1150. 检查一个数是否在数组中占绝大多数,103
999,https://leetcode.cn/problems/minimum-swaps-to-group-all-1s-together/,1151. 最少交换次数来组合所有的 1,104
1000,https://leetcode.cn/problems/analyze-user-website-visit-pattern/,1152. 用户网站访问行为分析,44
1001,https://leetcode.cn/problems/string-transforms-into-another-string/,1153. 字符串转化,26
1002,https://leetcode.cn/problems/day-of-the-year/,1154. 一年中的第几天,552
1003,https://leetcode.cn/problems/number-of-dice-rolls-with-target-sum/,1155. 掷骰子的N种方法,170
1004,https://leetcode.cn/problems/swap-for-longest-repeated-character-substring/,1156. 单字符重复子串的最大长度,137
1005,https://leetcode.cn/problems/online-majority-element-in-subarray/,1157. 子数组中占绝大多数的元素,55
1006,https://leetcode.cn/problems/market-analysis-i/,1158. 市场分析 I,107
1007,https://leetcode.cn/problems/market-analysis-ii/,1159. 市场分析 II,103
1008,https://leetcode.cn/problems/find-words-that-can-be-formed-by-characters/,1160. 拼写单词,962
1009,https://leetcode.cn/problems/maximum-level-sum-of-a-binary-tree/,1161. 最大层内元素和,209
1010,https://leetcode.cn/problems/as-far-from-land-as-possible/,1162. 地图分析,574
1011,https://leetcode.cn/problems/last-substring-in-lexicographical-order/,1163. 按字典序排在最后的子串,115
1012,https://leetcode.cn/problems/product-price-at-a-given-date/,1164. 指定日期的产品价格,112
1013,https://leetcode.cn/problems/single-row-keyboard/,1165. 单行键盘,136
1014,https://leetcode.cn/problems/design-file-system/,1166. 设计文件系统,64
1015,https://leetcode.cn/problems/minimum-cost-to-connect-sticks/,1167. 连接棒材的最低费用,41
1016,https://leetcode.cn/problems/optimize-water-distribution-in-a-village/,1168. 水资源分配优化,42
1017,https://leetcode.cn/problems/invalid-transactions/,1169. 查询无效交易,85
1018,https://leetcode.cn/problems/compare-strings-by-frequency-of-the-smallest-character/,1170. 比较字符串最小字母出现频次,244
1019,https://leetcode.cn/problems/remove-zero-sum-consecutive-nodes-from-linked-list/,1171. 从链表中删去总和值为零的连续节点,183
1020,https://leetcode.cn/problems/dinner-plate-stacks/,1172. 餐盘栈,70
1021,https://leetcode.cn/problems/immediate-food-delivery-i/,1173. 即时食物配送 I,101
1022,https://leetcode.cn/problems/immediate-food-delivery-ii/,1174. 即时食物配送 II,77
1023,https://leetcode.cn/problems/prime-arrangements/,1175. 质数排列,153
1024,https://leetcode.cn/problems/diet-plan-performance/,1176. 健身计划评估,79
1025,https://leetcode.cn/problems/can-make-palindrome-from-substring/,1177. 构建回文串检测,110
1026,https://leetcode.cn/problems/number-of-valid-words-for-each-puzzle/,1178. 猜字谜,189
1027,https://leetcode.cn/problems/reformat-department-table/,1179. 重新格式化部门表,229
1028,https://leetcode.cn/problems/count-substrings-with-only-one-distinct-letter/,1180. 统计只含单一字母的子串,86
1029,https://leetcode.cn/problems/before-and-after-puzzle/,1181. 前后拼接,33
1030,https://leetcode.cn/problems/shortest-distance-to-target-color/,1182. 与目标颜色间的最短距离,79
1031,https://leetcode.cn/problems/maximum-number-of-ones/,1183. 矩阵中 1 的最大数量,19
1032,https://leetcode.cn/problems/distance-between-bus-stops/,1184. 公交站间的距离,311
1033,https://leetcode.cn/problems/day-of-the-week/,1185. 一周中的第几天,484
1034,https://leetcode.cn/problems/maximum-subarray-sum-with-one-deletion/,1186. 删除一次得到子数组最大和,143
